Order_ID,Order_Date,Customer_ID,Customer_Segment,Region,Category,Product,Quantity,Unit_Price,Discount,Sales,Profit,Shipping_Mode
ORD-10619,2023-01-28,CUST-1146,Corporate,North,Sports,Yoga Mat,5,993.07,0.25,3724.01,1010.0,Express
ORD-12385,2023-11-27,CUST-1434,Consumer,East,Books,Novel,6,61.93,0.25,278.69,97.06,Express
ORD-10614,2024-12-22,CUST-1188,Consumer,Central,Books,Self-Help,1,50.34,0.0,50.34,11.1,First Class
ORD-11657,2023-06-12,CUST-1031,Consumer,West,Books,Biography,5,40.62,0.0,203.1,36.56,Same Day
ORD-10994,2023-11-26,CUST-1108,Corporate,West,Home & Kitchen,Coffee Maker,1,186.31,0.0,186.31,46.23,Same Day
ORD-10934,2024-03-14,CUST-1480,Corporate,North,Clothing,Dress,10,155.67,0.25,1167.52,86.88,First Class
ORD-10371,2023-08-15,CUST-1331,Consumer,South,Electronics,Tablet,10,289.37,0.25,2170.27,736.75,Same Day
ORD-11376,2023-11-04,CUST-1000,Consumer,East,Sports,Bicycle,8,1343.27,0.0,10746.16,976.14,Same Day
ORD-10593,2024-07-09,CUST-1179,Home Office,East,Electronics,Laptop,9,1924.94,0.15,14725.79,1188.56,Same Day
ORD-10726,2024-11-14,CUST-1173,Consumer,Central,Books,Novel,4,58.36,0.0,233.44,46.46,Same Day
ORD-11891,2024-01-14,CUST-1132,Corporate,West,Sports,Tennis Racket,3,67.61,0.0,202.83,62.29,Express
ORD-10687,2023-06-17,CUST-1412,Home Office,West,Clothing,Shoes,7,227.63,0.25,1195.06,218.4,First Class
ORD-12216,2023-01-13,CUST-1076,Home Office,West,Sports,Bicycle,7,171.34,0.0,1199.38,78.05,First Class
ORD-10136,2023-11-05,CUST-1484,Consumer,South,Electronics,Smartphone,10,911.47,0.0,9114.7,476.75,Same Day
ORD-10628,2024-06-21,CUST-1053,Home Office,West,Sports,Yoga Mat,2,1017.38,0.0,2034.76,352.78,Same Day
ORD-10334,2023-10-04,CUST-1092,Consumer,East,Sports,Bicycle,10,532.45,0.15,4525.82,662.95,Express
ORD-11521,2023-02-13,CUST-1175,Home Office,South,Home & Kitchen,Vacuum,9,388.08,0.25,2619.54,665.63,Same Day
ORD-11847,2023-12-05,CUST-1320,Home Office,North,Electronics,Headphones,7,925.37,0.0,6477.59,927.46,Standard
ORD-11109,2023-04-22,CUST-1348,Consumer,South,Clothing,Dress,10,97.26,0.1,875.34,179.96,Standard
ORD-11237,2024-03-12,CUST-1299,Home Office,East,Home & Kitchen,Coffee Maker,5,745.91,0.0,3729.55,1104.79,Same Day
ORD-11834,2024-10-08,CUST-1328,Consumer,South,Home & Kitchen,Cookware Set,3,764.69,0.25,1720.55,539.52,Same Day
ORD-10710,2024-05-02,CUST-1480,Home Office,East,Clothing,Dress,7,134.04,0.0,938.28,288.08,Express
ORD-11039,2024-02-05,CUST-1371,Corporate,South,Home & Kitchen,Cookware Set,9,769.05,0.0,6921.45,999.05,Standard
ORD-11624,2023-11-19,CUST-1427,Home Office,South,Books,Cookbook,10,73.99,0.15,628.91,75.02,First Class
ORD-11486,2023-01-20,CUST-1160,Home Office,North,Sports,Tennis Racket,4,374.6,0.1,1348.56,295.32,First Class
ORD-12321,2024-02-12,CUST-1387,Corporate,East,Clothing,Dress,4,21.49,0.15,73.07,4.37,Standard
ORD-11112,2023-04-07,CUST-1094,Home Office,Central,Clothing,Jacket,10,198.33,0.0,1983.3,535.82,First Class
ORD-10465,2024-06-16,CUST-1003,Corporate,South,Clothing,T-Shirt,1,218.56,0.15,185.78,38.41,Same Day
ORD-11398,2024-11-14,CUST-1140,Consumer,West,Home & Kitchen,Blender,1,381.9,0.0,381.9,81.88,Express
ORD-12496,2023-10-31,CUST-1110,Consumer,South,Sports,Dumbbells,7,235.81,0.25,1238.0,385.91,Express
ORD-12084,2024-04-12,CUST-1186,Consumer,West,Books,Cookbook,2,40.87,0.2,65.39,20.94,First Class
ORD-11104,2024-06-09,CUST-1103,Corporate,South,Clothing,Jeans,7,276.68,0.1,1743.08,540.98,Standard
ORD-12171,2024-03-11,CUST-1351,Corporate,South,Sports,Yoga Mat,10,174.75,0.25,1310.62,107.75,Same Day
ORD-10338,2024-05-17,CUST-1019,Consumer,North,Sports,Dumbbells,8,1259.13,0.15,8562.08,1221.95,Express
ORD-12488,2023-06-23,CUST-1319,Home Office,East,Electronics,Smartphone,1,881.21,0.0,881.21,206.48,Express
ORD-12112,2023-06-07,CUST-1445,Corporate,Central,Home & Kitchen,Air Fryer,2,547.06,0.2,875.3,141.58,First Class
ORD-11310,2024-12-17,CUST-1132,Home Office,East,Home & Kitchen,Cookware Set,8,271.47,0.0,2171.76,621.58,Standard
ORD-11204,2023-04-30,CUST-1495,Corporate,North,Books,Cookbook,3,28.41,0.0,85.23,22.97,Express
ORD-12119,2023-04-25,CUST-1046,Corporate,Central,Books,Self-Help,10,74.19,0.25,556.42,171.69,First Class
ORD-10816,2024-05-31,CUST-1325,Corporate,West,Home & Kitchen,Vacuum,10,406.42,0.0,4064.2,1132.23,First Class
ORD-11067,2023-05-08,CUST-1179,Corporate,West,Clothing,Shoes,2,174.44,0.0,348.88,107.07,First Class
ORD-10274,2023-06-28,CUST-1282,Consumer,East,Home & Kitchen,Coffee Maker,3,557.85,0.2,1338.84,164.91,First Class
ORD-11929,2024-03-19,CUST-1285,Home Office,Central,Books,Self-Help,1,42.14,0.15,35.82,4.31,Standard
ORD-10865,2023-12-02,CUST-1126,Consumer,East,Electronics,Smartwatch,9,1257.19,0.0,11314.71,3245.92,Express
ORD-10101,2024-09-26,CUST-1349,Consumer,West,Sports,Dumbbells,2,275.73,0.15,468.74,145.9,Express
ORD-11582,2023-09-05,CUST-1441,Home Office,East,Books,Textbook,8,21.69,0.0,173.52,52.74,Same Day
ORD-10107,2023-12-01,CUST-1382,Corporate,South,Electronics,Smartwatch,3,856.75,0.0,2570.25,829.9,Express
ORD-12499,2024-08-28,CUST-1497,Home Office,East,Books,Cookbook,3,61.89,0.0,185.67,59.95,First Class
ORD-11524,2024-01-18,CUST-1280,Corporate,Central,Clothing,Jacket,6,156.97,0.2,753.46,226.75,First Class
ORD-11650,2023-10-27,CUST-1176,Consumer,West,Books,Textbook,7,52.93,0.0,370.51,110.23,First Class
ORD-11972,2023-01-03,CUST-1201,Corporate,West,Home & Kitchen,Air Fryer,6,574.17,0.25,2583.76,303.61,First Class
ORD-11407,2024-06-04,CUST-1484,Corporate,South,Books,Biography,5,47.69,0.0,238.45,28.56,Same Day
ORD-11761,2023-03-30,CUST-1201,Home Office,East,Electronics,Smartphone,6,524.81,0.0,3148.86,794.03,Standard
ORD-12033,2023-04-13,CUST-1181,Home Office,Central,Books,Novel,8,16.91,0.0,135.28,13.09,Express
ORD-12050,2024-10-26,CUST-1278,Corporate,east,Books,Biography,9,58.68,0.15,448.9,106.16,Express
ORD-10712,2023-07-23,CUST-1173,Consumer,Central,Books,Self-Help,3,78.43,0.0,235.29,37.44,First Class
ORD-10072,2024-05-10,CUST-1141,Home Office,Central,Electronics,Smartwatch,3,1911.58,0.0,5734.74,659.01,Same Day
ORD-11848,2023-09-16,CUST-1019,Consumer,East,Electronics,Laptop,8,1004.48,0.2,6428.67,1222.78,Express
ORD-12427,2024-10-29,CUST-1468,Home Office,East,Electronics,Smartwatch,6,975.1,0.1,5265.54,504.86,Standard
ORD-10481,2024-08-10,CUST-1137,Consumer,South,Electronics,Smartwatch,8,1876.51,0.0,15012.08,2342.81,First Class
ORD-11710,2023-03-27,CUST-1470,Home Office,Central,Clothing,T-Shirt,1,267.07,0.2,213.66,15.61,First Class
ORD-12291,2023-01-25,CUST-1005,Corporate,North,Sports,Dumbbells,5,450.62,0.15,1915.13,133.65,First Class
ORD-11171,2023-11-09,CUST-1016,Home Office,East,Clothing,Shoes,7,71.64,0.15,426.26,28.0,Standard
ORD-12058,2024-10-12,CUST-1289,Home Office,East,Sports,Dumbbells,8,1445.26,0.0,11562.08,959.34,Express
ORD-11475,2024-05-15,CUST-1160,Home Office,South,Home & Kitchen,Vacuum,8,318.58,0.0,2548.64,509.49,Express
ORD-10405,2024-05-22,CUST-1445,Consumer,North,Sports,Tennis Racket,3,105.49,0.15,269.0,81.95,First Class
ORD-10757,2023-07-03,CUST-1133,Consumer,Central,Home & Kitchen,Vacuum,3,553.45,0.15,1411.3,87.98,First Class
ORD-11444,2024-03-07,CUST-1452,Corporate,West,Books,Textbook,6,68.81,0.0,412.86,137.3,First Class
ORD-12163,2023-02-18,CUST-1185,Corporate,Central,Books,Novel,1,13.83,0.15,11.76,3.59,Standard
ORD-11660,2024-10-22,CUST-1248,Corporate,South,Clothing,Shoes,3,81.76,0.0,245.28,69.73,Express
ORD-12228,2023-12-20,CUST-1423,Home Office,East,Sports,Running Shoes,1,1087.3,0.2,869.84,78.44,Same Day
ORD-10743,2023-08-30,CUST-1152,Consumer,South,Electronics,Tablet,5,1869.51,0.0,9347.55,720.46,First Class
ORD-10806,2023-01-06,CUST-1232,Corporate,South,Electronics,Laptop,2,1561.81,0.1,2811.26,391.86,Express
ORD-12331,2023-08-20,CUST-1172,Corporate,East,Home & Kitchen,Cookware Set,1,308.04,0.0,308.04,72.53,Standard
ORD-12388,2024-06-05,CUST-1429,Home Office,North,Books,Textbook,10,76.05,0.15,646.42,66.71,Express
ORD-11946,2023-01-16,CUST-1002,Corporate,East,Electronics,Laptop,7,1032.28,0.15,6142.07,885.52,Standard
ORD-12022,2024-08-14,CUST-1220,Corporate,East,Home & Kitchen,Blender,8,216.92,0.1,1561.82,290.33,First Class
ORD-10148,2023-06-12,CUST-1186,Corporate,East,Electronics,Smartphone,8,1473.72,0.15,10021.3,2072.65,First Class
ORD-11264,2024-04-12,CUST-1303,,West,Books,Self-Help,1,23.03,0.1,20.73,6.07,First Class
ORD-11477,2023-05-23,CUST-1403,Corporate,West,Books,Textbook,7,19.95,0.1,125.69,42.09,Express
ORD-10692,2023-10-11,CUST-1252,Consumer,Central,Home & Kitchen,Vacuum,4,184.53,0.0,738.12,63.34,Same Day
ORD-10818,2024-10-07,CUST-1407,Home Office,East,Books,Biography,3,55.21,0.2,132.5,7.61,Standard
ORD-11804,2023-07-06,CUST-1367,Corporate,North,Sports,Dumbbells,7,1101.1,0.0,7707.7,1655.71,First Class
ORD-11483,2024-12-06,CUST-1442,Consumer,east,Sports,Dumbbells,6,806.21,0.2,3869.81,626.93,First Class
ORD-11760,2023-01-16,CUST-1186,Consumer,West,Books,Textbook,9,73.02,0.25,492.88,144.06,Express
ORD-10701,2023-05-09,CUST-1107,Consumer,North,Electronics,Smartphone,3,431.69,0.2,1036.06,122.23,First Class
ORD-12233,2024-08-03,CUST-1066,Consumer,West,Sports,Yoga Mat,8,868.53,0.0,6948.24,1639.18,Same Day
ORD-10921,2023-03-24,CUST-1265,Consumer,West,Electronics,Laptop,7,1359.92,0.1,8567.5,2243.15,Express
ORD-10905,2024-03-14,CUST-1387,Consumer,central,Clothing,T-Shirt,2,192.58,0.0,385.16,46.57,Standard
ORD-10454,2023-10-15,CUST-1108,Consumer,South,Sports,Dumbbells,4,673.85,0.0,2695.4,550.84,Express
ORD-11644,2023-03-23,CUST-1415,Home Office,Central,Clothing,T-Shirt,9,97.42,0.25,657.59,139.67,Same Day
ORD-12213,2024-02-04,CUST-1130,Home Office,West,Sports,Bicycle,9,66.54,0.1,538.97,51.37,Express
ORD-11423,2023-07-12,CUST-1484,Consumer,East,Books,Biography,1,63.96,0.15,54.37,16.28,Express
ORD-10167,2024-12-02,CUST-1237,Home Office,West,Clothing,T-Shirt,6,118.64,0.25,533.88,129.65,Express
ORD-10730,2024-06-11,CUST-1232,Home Office,Central,Books,Self-Help,7,31.93,0.1,201.16,25.22,Express
ORD-11620,2024-03-03,CUST-1019,Consumer,East,Sports,Tennis Racket,5,755.65,0.0,3778.25,1005.9,Same Day
ORD-10026,2024-06-04,CUST-1041,Consumer,North,Sports,Bicycle,9,766.7,0.0,6900.3,462.76,Standard
ORD-11382,2024-12-27,CUST-1354,Corporate,East,Home & Kitchen,Coffee Maker,7,520.17,0.15,3095.01,311.16,Express
ORD-11564,2023-08-14,CUST-1316,Home Office,Central,Home & Kitchen,Air Fryer,5,589.68,0.1,2653.56,324.28,Same Day
ORD-10997,2024-09-08,CUST-1061,Consumer,Central,Clothing,Dress,2,127.53,0.0,255.06,60.93,Express
ORD-11176,2024-08-05,CUST-1338,Corporate,East,Home & Kitchen,Cookware Set,10,544.42,0.0,5444.2,475.23,Express
ORD-11040,2023-06-03,CUST-1012,Home Office,West,Home & Kitchen,Vacuum,9,722.38,0.0,6501.42,1304.53,First Class
ORD-11665,2024-10-01,CUST-1100,Consumer,East,Books,Self-Help,6,49.57,0.0,297.42,48.77,Standard
ORD-12117,2023-05-29,CUST-1091,Consumer,South,Home & Kitchen,Blender,3,133.84,0.2,321.22,105.7,Express
ORD-11937,2023-09-28,CUST-1369,Home Office,East,Sports,Tennis Racket,1,134.81,0.25,101.11,26.5,Same Day
ORD-10041,2024-08-13,CUST-1097,Corporate,North,Home & Kitchen,Cookware Set,9,377.3,0.0,3395.7,562.19,First Class
ORD-11290,2024-04-16,CUST-1301,Corporate,Central,Home & Kitchen,Blender,5,97.79,0.2,391.16,103.11,Same Day
ORD-11670,2024-10-06,CUST-1480,Consumer,North,Clothing,Dress,5,53.26,0.25,199.73,45.84,First Class
ORD-12423,2024-12-27,CUST-1332,Consumer,North,Clothing,Jeans,1,103.12,0.0,103.12,24.37,Express
ORD-11414,2024-08-04,CUST-1288,,North,Electronics,Smartwatch,6,222.64,0.1,1202.26,170.58,Express
ORD-11292,2024-02-17,CUST-1016,Home Office,Central,Books,Textbook,3,47.26,0.2,113.42,18.94,Standard
ORD-10609,2024-01-26,CUST-1222,Home Office,South,Books,Self-Help,6,37.6,0.2,180.48,29.75,Express
ORD-11132,2024-06-14,CUST-1235,Consumer,North,Books,Textbook,1,38.21,0.1,34.39,10.05,Standard
ORD-10028,2023-05-15,CUST-1343,Home Office,East,Home & Kitchen,Blender,6,552.29,0.0,3313.74,429.74,First Class
ORD-10441,2024-08-17,CUST-1249,Corporate,East,Sports,Yoga Mat,2,453.71,0.0,907.42,72.1,Express
ORD-11391,2024-10-12,CUST-1134,Consumer,South,Home & Kitchen,Blender,1,257.47,0.0,257.47,48.27,Same Day
ORD-11621,2024-05-28,CUST-1103,Consumer,South,Sports,Running Shoes,2,522.34,0.1,940.21,264.64,Same Day
ORD-10493,2024-10-27,CUST-1332,Home Office,South,Books,Novel,10,34.58,0.0,345.8,77.13,Same Day
ORD-11258,2023-04-05,CUST-1250,Corporate,Central,Clothing,Jeans,5,294.2,0.2,1176.8,214.04,
ORD-12121,2023-01-22,CUST-1377,Home Office,South,Electronics,Smartwatch,4,235.82,0.1,848.95,149.99,Standard
ORD-10236,2023-07-15,CUST-1026,Corporate,West,Electronics,Tablet,2,1724.84,0.15,2932.23,784.01,Standard
ORD-10551,2024-10-02,CUST-1131,Corporate,North,Home & Kitchen,Blender,9,797.0,0.0,7173.0,2105.76,Same Day
ORD-10520,2023-09-27,CUST-1277,Corporate,West,Sports,Tennis Racket,9,261.51,0.0,2353.59,434.98,Standard
ORD-11708,2024-04-10,CUST-1269,Corporate,North,Clothing,Jeans,2,245.67,0.0,491.34,129.41,Standard
ORD-11232,2023-10-31,CUST-1060,Corporate,East,Sports,Bicycle,9,231.3,0.1,1873.53,318.17,Same Day
ORD-11138,2024-10-13,CUST-1011,Consumer,South,Sports,Bicycle,10,1292.49,0.0,12924.9,2322.68,Express
ORD-10720,2024-04-26,CUST-1243,Home Office,South,Electronics,Smartwatch,9,1415.04,0.2,10188.29,2158.06,Standard
ORD-11957,2024-09-06,CUST-1052,Consumer,North,Electronics,Laptop,5,1088.09,0.2,4352.36,253.6,Standard
ORD-12230,2024-09-13,CUST-1410,Home Office,West,Clothing,Shoes,7,171.34,0.25,899.54,234.72,Same Day
ORD-10058,2023-12-01,CUST-1172,Corporate,East,Books,Textbook,7,13.52,0.0,94.64,10.74,First Class
ORD-10631,2023-10-11,CUST-1393,Corporate,east,Home & Kitchen,Cookware Set,2,400.22,0.2,640.35,119.13,Same Day
ORD-11181,06/09/2024,CUST-1120,Corporate,North,Home & Kitchen,Cookware Set,6,62.09,0.15,316.66,84.07,Standard
ORD-11688,2024-10-23,CUST-1148,Corporate,East,Clothing,Jacket,2,107.6,0.25,161.4,52.34,Express
ORD-10592,2023-05-01,CUST-1139,Consumer,South,Clothing,Jacket,6,97.46,0.25,438.57,79.97,Same Day
ORD-12315,2023-08-27,CUST-1016,Corporate,South,Electronics,Headphones,9,682.77,0.1,5530.44,1234.05,Standard
ORD-10939,2023-12-07,CUST-1446,Consumer,Central,Clothing,Dress,8,197.39,0.0,1579.12,455.83,Standard
ORD-12349,2024-06-23,CUST-1271,Consumer,Central,Electronics,Smartwatch,9,800.38,0.25,5402.57,1541.44,Express
ORD-11249,2024-01-14,CUST-1014,Home Office,South,Books,Textbook,9,43.14,0.25,291.19,23.63,Express
ORD-10904,2024-06-07,CUST-1327,Home Office,South,Books,Novel,10,33.46,0.15,284.41,52.52,Standard
ORD-11279,2024-09-21,CUST-1372,Corporate,West,Electronics,Smartphone,10,212.52,0.0,2125.2,232.25,Standard
ORD-12232,2023-08-25,CUST-1224,Home Office,Central,Sports,Tennis Racket,8,422.12,0.0,3376.96,192.79,Standard
ORD-12422,2024-03-21,CUST-1329,Corporate,West,Clothing,Dress,1,151.62,0.15,128.88,30.14,Same Day
ORD-11583,2024-10-17,CUST-1310,,North,Books,Textbook,2,41.85,0.2,66.96,8.33,First Class
ORD-11463,2023-05-16,CUST-1482,Corporate,East,Home & Kitchen,Air Fryer,7,690.22,0.1,4348.39,1140.08,Express
ORD-12204,2024-03-11,CUST-1412,Home Office,Central,Books,Novel,4,41.75,0.0,167.0,40.5,Standard
ORD-11961,2023-03-02,CUST-1005,Consumer,West,Books,Biography,10,64.95,0.0,649.5,202.37,Standard
ORD-10706,2023-04-12,CUST-1473,Consumer,Central,Clothing,Jacket,9,68.1,0.0,612.9,209.66,First Class
ORD-11022,2024-08-14,CUST-1218,Home Office,East,Clothing,Shoes,8,145.07,0.25,870.42,61.1,Express
ORD-10745,2024-03-06,CUST-1308,Home Office,Central,Books,Novel,5,67.71,0.15,287.77,20.12,Same Day
ORD-11878,2024-06-12,CUST-1064,Home Office,East,Electronics,Tablet,8,1560.09,0.2,9984.58,694.93,Standard
ORD-11467,2023-03-25,CUST-1095,Consumer,North,Home & Kitchen,Coffee Maker,1,509.42,0.2,407.54,37.34,Standard
ORD-10513,2023-02-13,CUST-1381,Home Office,Central,Books,Cookbook,5,57.7,0.0,288.5,28.15,Standard
ORD-10081,2023-08-19,CUST-1331,Consumer,East,Home & Kitchen,Air Fryer,4,545.89,0.1,1965.2,165.93,Express
ORD-12383,2024-11-23,CUST-1306,Consumer,West,Sports,Tennis Racket,4,660.59,0.15,2246.01,624.34,First Class
ORD-10914,2024-01-25,CUST-1237,Corporate,West,Home & Kitchen,Air Fryer,9,452.9,0.2,3260.88,334.92,Same Day
ORD-12009,2024-01-18,CUST-1368,Corporate,East,Electronics,Headphones,9,1727.01,0.1,13988.78,2401.88,First Class
ORD-11866,2023-07-01,CUST-1249,Corporate,Central,Electronics,Headphones,8,968.87,0.15,6588.32,1598.97,Express
ORD-10150,2023-03-25,CUST-1298,Home Office,South,Home & Kitchen,Cookware Set,10,592.8,0.25,4446.0,422.87,Same Day
ORD-10774,2023-02-16,CUST-1262,Consumer,Central,Clothing,Dress,10,139.76,0.0,1397.6,300.9,First Class
ORD-10329,2023-05-12,CUST-1047,Corporate,North,Electronics,Laptop,4,1994.89,0.2,6383.65,1168.4,Standard
ORD-10006,2024-10-25,CUST-1036,Home Office,South,Clothing,Jacket,5,119.48,0.2,477.92,158.19,Express
ORD-10943,2024-08-27,CUST-1113,Consumer,West,Books,Biography,3,63.99,0.15,163.17,40.65,Standard
ORD-12118,2023-09-17,CUST-1272,Consumer,North,Electronics,Headphones,1,1442.32,0.0,1442.32,142.69,Same Day
ORD-10734,2023-09-09,CUST-1408,Corporate,West,Sports,Dumbbells,2,623.65,0.0,1247.3,134.18,First Class
ORD-10909,2023-03-13,CUST-1488,Consumer,North,Sports,Running Shoes,1,295.73,0.0,295.73,91.96,Express
ORD-10468,2024-12-23,CUST-1203,Home Office,South,Home & Kitchen,Air Fryer,5,466.18,0.0,2330.9,520.48,Standard
ORD-10181,2024-05-05,CUST-1269,Corporate,West,Books,Self-Help,2,19.08,0.0,38.16,5.45,Standard
ORD-10164,2024-03-02,CUST-1095,Home Office,North,Clothing,Jacket,10,140.19,0.0,1401.9,171.27,Same Day
ORD-10451,2023-11-28,CUST-1052,Home Office,Central,Books,Cookbook,1,74.25,0.0,74.25,25.56,Same Day
ORD-10490,2023-06-30,CUST-1215,Corporate,South,Books,Textbook,3,20.21,0.1,54.57,15.92,Same Day
ORD-11436,2023-08-19,CUST-1094,Home Office,South,Clothing,T-Shirt,3,129.57,0.0,388.71,78.39,Same Day
ORD-11143,2023-12-27,CUST-1335,Home Office,Central,Home & Kitchen,Air Fryer,2,342.97,0.0,685.94,169.27,Same Day
ORD-11311,2024-07-31,CUST-1185,Home Office,East,Clothing,Jeans,1,166.1,0.0,166.1,52.16,
ORD-11743,2023-11-26,CUST-1027,Corporate,West,Sports,Running Shoes,10,143.15,0.0,1431.5,439.97,Express
ORD-11111,2024-12-09,CUST-1137,Corporate,South,Sports,Bicycle,2,603.06,0.0,1206.12,325.87,Express
ORD-12404,2024-01-26,CUST-1322,,South,Clothing,Jacket,4,98.57,0.0,394.28,114.7,Same Day
ORD-11349,2023-12-23,CUST-1488,Consumer,East,Electronics,Smartwatch,1,1283.46,0.25,962.6,84.9,Same Day
ORD-12490,2024-01-11,CUST-1259,Consumer,West,Books,Biography,7,11.3,0.1,71.19,20.25,First Class
ORD-12352,2023-12-25,CUST-1004,Consumer,Central,Electronics,Smartwatch,9,905.22,0.0,8146.98,829.23,Express
ORD-12437,2023-04-08,CUST-1164,Corporate,east,Sports,Yoga Mat,9,532.86,0.2,3836.59,282.82,Same Day
ORD-11557,2023-10-26,CUST-1326,Consumer,South,Clothing,Shoes,3,182.89,0.0,548.67,146.7,Same Day
ORD-12492,2024-02-18,CUST-1452,Corporate,West,Clothing,Dress,6,205.46,0.2,986.21,299.89,Standard
ORD-11778,2023-08-15,CUST-1444,Home Office,South,Books,Textbook,3,77.8,0.1,210.06,70.12,Same Day
ORD-11840,2024-08-29,CUST-1015,Home Office,North,Sports,Yoga Mat,6,787.36,0.1,4251.74,349.58,Same Day
ORD-10327,2023-04-07,CUST-1236,Consumer,South,Electronics,Tablet,9,1738.28,0.2,12515.62,2691.31,Standard
ORD-10442,2024-04-06,CUST-1168,Home Office,East,Clothing,T-Shirt,2,99.84,0.0,199.68,29.02,Express
ORD-12313,2023-03-18,CUST-1427,Corporate,East,Clothing,Jeans,3,284.23,0.1,767.42,62.15,First Class
ORD-11420,2024-06-23,CUST-1288,Home Office,Central,Sports,Yoga Mat,2,1275.47,0.2,2040.75,502.92,First Class
ORD-10832,2024-10-12,CUST-1133,Home Office,West,Books,Textbook,6,52.73,0.2,253.1,84.44,Same Day
ORD-11949,2024-06-11,CUST-1473,Consumer,West,Books,Novel,2,38.94,0.15,66.2,19.06,Express
ORD-11941,2024-07-27,CUST-1312,Corporate,East,Clothing,Jeans,8,97.96,0.0,783.68,157.46,Standard
ORD-11451,2023-12-06,CUST-1436,Consumer,East,Electronics,Laptop,1,354.35,0.25,265.76,82.61,Same Day
ORD-10086,2023-06-14,CUST-1168,Corporate,West,Books,Biography,6,38.58,0.2,185.18,15.07,Same Day
ORD-12464,2023-12-05,CUST-1203,Corporate,South,Home & Kitchen,Cookware Set,5,447.04,0.25,1676.4,508.92,Express
ORD-10777,2023-12-16,CUST-1494,Consumer,South,Sports,Bicycle,8,1142.1,0.15,7766.28,2270.47,Express
ORD-11537,2024-05-08,CUST-1248,,North,Sports,Running Shoes,3,654.43,0.25,1472.47,107.56,First Class
ORD-10054,2024-08-21,CUST-1484,Home Office,North,Books,Novel,7,24.48,0.1,154.22,49.57,First Class
ORD-11925,2024-10-24,CUST-1201,Corporate,East,Books,Cookbook,2,39.55,0.0,79.1,4.26,Standard
ORD-11287,2023-10-09,CUST-1382,Home Office,South,Electronics,Headphones,4,1232.0,0.25,3696.0,1222.06,Same Day
ORD-11732,2024-02-18,CUST-1288,Home Office,North,Clothing,Jeans,3,102.44,0.25,230.49,78.54,First Class
ORD-11616,2024-04-29,CUST-1335,Consumer,East,Electronics,Smartwatch,5,1512.88,0.2,6051.52,683.41,Express
ORD-11245,2024-03-10,CUST-1109,Home Office,Central,Clothing,T-Shirt,8,262.52,0.25,1575.12,395.37,Express
ORD-10113,2024-12-14,CUST-1484,Home Office,West,Clothing,Dress,8,57.99,0.0,463.92,116.51,Express
ORD-12365,2024-03-06,CUST-1457,Consumer,West,Clothing,Shoes,7,151.56,0.15,901.78,143.03,Express
ORD-10987,2023-01-14,CUST-1392,Home Office,South,Electronics,Laptop,3,1626.88,0.0,4880.64,747.89,Standard
ORD-11934,2023-10-25,CUST-1361,Consumer,South,Home & Kitchen,Cookware Set,2,432.87,0.1,779.17,152.72,First Class
ORD-11613,2023-11-13,CUST-1341,Corporate,South,Home & Kitchen,Vacuum,4,363.48,0.25,1090.44,376.62,Express
ORD-11009,2024-02-09,CUST-1079,Corporate,South,Books,Textbook,4,32.7,0.15,111.18,26.57,First Class
ORD-11198,2024-06-21,CUST-1296,Home Office,West,Electronics,Smartphone,6,735.23,0.0,4411.38,967.15,Same Day
ORD-10589,2023-05-27,CUST-1393,Consumer,Central,Clothing,Jacket,9,278.62,0.0,2507.58,708.79,Express
ORD-10768,2024-02-13,CUST-1130,Consumer,South,Home & Kitchen,Coffee Maker,9,607.85,0.15,4650.05,764.55,First Class
ORD-10017,2023-03-07,CUST-1173,Consumer,Central,Home & Kitchen,Vacuum,8,724.71,0.0,5797.68,721.07,Express
ORD-11042,2024-09-15,CUST-1333,Home Office,East,Clothing,Jeans,9,298.16,0.15,2280.92,793.04,First Class
ORD-12067,2023-05-13,CUST-1031,Home Office,South,Electronics,Smartphone,1,483.85,0.25,362.89,80.31,Standard
ORD-10285,2024-03-11,CUST-1052,Home Office,South,Sports,Yoga Mat,8,1146.01,0.15,7792.87,900.56,Same Day
ORD-10428,2024-01-05,CUST-1150,Consumer,Central,Electronics,Headphones,4,598.16,0.2,1914.11,286.28,First Class
ORD-11971,2023-08-12,CUST-1339,Consumer,Central,Sports,Running Shoes,3,1049.22,0.2,2518.13,798.07,Same Day
ORD-11395,2024-12-18,CUST-1328,Home Office,East,Home & Kitchen,Coffee Maker,10,133.61,0.0,1336.1,431.09,Express
ORD-10669,2024-08-17,CUST-1446,Home Office,South,Clothing,Jacket,2,86.82,0.2,138.91,26.89,Express
ORD-10031,2023-04-20,CUST-1380,Home Office,South,Sports,Running Shoes,2,1399.34,0.0,2798.68,361.98,Same Day
ORD-11341,2024-05-13,CUST-1408,Consumer,,Sports,Yoga Mat,7,231.9,0.1,1460.97,246.75,Standard
ORD-10722,2024-10-02,CUST-1174,Corporate,North,Clothing,Jacket,10,117.69,0.0,1176.9,329.01,First Class
ORD-10951,2024-03-13,CUST-1347,Consumer,North,Home & Kitchen,Air Fryer,3,126.46,0.1,341.44,114.42,Standard
ORD-11812,2024-05-24,CUST-1368,Consumer,South,Electronics,Headphones,10,643.68,0.1,5793.12,1610.05,First Class
ORD-10214,2024-04-14,CUST-1331,Corporate,South,Sports,Bicycle,2,427.43,0.0,854.86,84.42,Standard
